setting,seed,n,d,phi,dispersion,window_length,fit_end,validation_end,method,ridge,validation_w2_mean,w2_mean,w2_ratio_mean,n_test_origins,min_pred_eig,mean_shift_strength,covariance_shift_strength,coordinate_dimension,reference_condition
Joint shift,5,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4477368469884881,0.37171858011431974,0.917868896776903,91,0.08316366428091333,0.35,0.8,20,6.0
Joint shift,5,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.44723774175094133,0.3725455449033083,0.9199108857953395,91,0.08208135053571608,0.35,0.8,20,6.0
Joint shift,6,260,5,0.7,0.16,36,117,169,persistence,,,0.22421801612778242,1.0,91,0.060563698691479165,0.35,0.8,20,6.0
Joint shift,6,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.3150884850913046,0.21834528342170056,0.9738079356534179,91,0.06870576814232236,0.35,0.8,20,6.0
Joint shift,6,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.360412553821949,0.23478343894080134,1.047121203708259,91,0.09460156246498158,0.35,0.8,20,6.0
Joint shift,6,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.3143694892729702,0.20932456950765446,0.9335760485382221,91,0.10243172960473429,0.35,0.8,20,6.0
Joint shift,6,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.3007244288786861,0.20660037274044243,0.9214262810295332,91,0.1276225809765499,0.35,0.8,20,6.0
Joint shift,6,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.29901923515980106,0.20460742056111142,0.9125378240993138,91,0.10848929935940763,0.35,0.8,20,6.0
Joint shift,7,260,5,0.7,0.16,36,117,169,persistence,,,0.38121956662892925,1.0,91,0.025758755152801557,0.35,0.8,20,6.0
Joint shift,7,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.49807760233973775,0.370335119027599,0.9714483501002327,91,9.999998434663415e-09,0.35,0.8,20,6.0
Joint shift,7,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.5044487410560606,0.34749990351523896,0.9115479212888559,91,0.04071309870913991,0.35,0.8,20,6.0
Joint shift,7,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.5038608793830205,0.3582566395217699,0.9397645632142724,91,0.04008794782113339,0.35,0.8,20,6.0
Joint shift,7,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4794349681595303,0.3435775898192035,0.9012590640543757,91,0.04453043586134753,0.35,0.8,20,6.0
Joint shift,7,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.4805211901518389,0.3393331592266733,0.8901252425927358,91,0.040397345010502836,0.35,0.8,20,6.0
Joint shift,8,260,5,0.7,0.16,36,117,169,persistence,,,0.20350426896303261,1.0,91,0.04200559307075561,0.35,0.8,20,6.0
Joint shift,8,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2466096654415231,0.20253594300153316,0.9952417412841823,91,0.1625035810546583,0.35,0.8,20,6.0
Joint shift,8,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.25634766825917893,0.21405819431540044,1.0518609531197844,91,0.09098775275514201,0.35,0.8,20,6.0
Joint shift,8,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.25447364708430587,0.20302339464261135,0.9976370307961028,91,0.07384479861769108,0.35,0.8,20,6.0
Joint shift,8,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2450887408548388,0.195165296510679,0.9590231079925481,91,0.09418903036888956,0.35,0.8,20,6.0
Joint shift,8,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2505307839727608,0.19424345340588384,0.9544932614714287,91,0.08395666467468142,0.35,0.8,20,6.0
Joint shift,9,260,5,0.7,0.16,36,117,169,persistence,,,0.29356430851329773,1.0,91,0.019761240163697263,0.35,0.8,20,6.0
Joint shift,9,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.5638745064353062,0.2883871028964945,0.9823643220014645,91,1.0000000278640011e-08,0.35,0.8,20,6.0
Joint shift,9,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.6805732261640693,0.30784883852699024,1.0486589466070786,91,0.04260148902543353,0.35,0.8,20,6.0
Joint shift,9,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.5574786366549905,0.27641621784813325,0.9415865956184939,91,0.04921984583557907,0.35,0.8,20,6.0
Joint shift,9,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.5165890004320068,0.2715129578224727,0.9248840882513953,91,0.06105387884859133,0.35,0.8,20,6.0
Joint shift,9,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.5104833314151764,0.2701318084036196,0.9201793289233705,91,0.057017864904952496,0.35,0.8,20,6.0
Joint shift,10,260,5,0.7,0.16,36,117,169,persistence,,,0.21533877510597185,1.0,91,0.05752384887436814,0.35,0.8,20,6.0
Joint shift,10,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2612304360579092,0.2006147333876185,0.9316238252441652,91,0.16625630269557762,0.35,0.8,20,6.0
Joint shift,10,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.26671216127012126,0.19870942668545535,0.9227758753047011,91,0.10354706230147419,0.35,0.8,20,6.0
Joint shift,10,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2708664849942394,0.19922832481462244,0.9251855580425719,91,0.10705778041041814,0.35,0.8,20,6.0
Joint shift,10,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.25832071302480514,0.19611767647648332,0.9107401877807213,91,0.1232586369346435,0.35,0.8,20,6.0
Joint shift,10,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.25541300600361955,0.19538398191736794,0.9073330236099661,91,0.1251694188739469,0.35,0.8,20,6.0
Joint shift,11,260,5,0.7,0.16,36,117,169,persistence,,,0.22539383696394463,1.0,91,0.06033139295743601,0.35,0.8,20,6.0
Joint shift,11,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.32922083185789663,0.22964148045394572,1.0188454287269646,91,0.13896100926557753,0.35,0.8,20,6.0
Joint shift,11,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.28722694659624337,0.21270002166212648,0.9436816220318893,91,0.08382174369747926,0.35,0.8,20,6.0
Joint shift,11,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.29912819995437956,0.21574186774528967,0.9571773152777068,91,0.08646087100280574,0.35,0.8,20,6.0
Joint shift,11,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2943102211268164,0.2156110867744806,0.9565970821507913,91,0.09377852055483553,0.35,0.8,20,6.0
Joint shift,11,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.287291615314579,0.2103701170023731,0.933344584022611,91,0.09348767234304747,0.35,0.8,20,6.0
Joint shift,12,260,5,0.7,0.16,36,117,169,persistence,,,0.4102635445872785,1.0,91,0.05429250131909086,0.35,0.8,20,6.0
Joint shift,12,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.5864618780680326,0.4391345664242025,1.0703718919651222,91,9.9999993907508e-09,0.35,0.8,20,6.0
Joint shift,12,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.654176882380577,0.41285507067798644,1.0063167349985118,91,0.08275076998223094,0.35,0.8,20,6.0
Joint shift,12,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.6550009964969424,0.39346184603667167,0.9590465719602038,91,0.09053738391135258,0.35,0.8,20,6.0
Joint shift,12,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.5817918012312913,0.3852699406970501,0.9390791499269775,91,0.09497452572760491,0.35,0.8,20,6.0
Joint shift,12,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.5838354116686049,0.3863823017771199,0.9417904829097528,91,0.09278554959766702,0.35,0.8,20,6.0
Joint shift,13,260,5,0.7,0.16,36,117,169,persistence,,,0.3827742994894294,1.0,91,0.06615238715316105,0.35,0.8,20,6.0
Joint shift,13,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.6342052876164679,0.38365121069901287,1.002290935443558,91,0.042528440119777945,0.35,0.8,20,6.0
Joint shift,13,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.6189259591345352,0.3515650381182345,0.9184656299735274,91,0.08362533953953484,0.35,0.8,20,6.0
Joint shift,13,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.6576211927290587,0.35578828526103734,0.929498886773778,91,0.08873059384484648,0.35,0.8,20,6.0
Joint shift,13,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.5915302232330522,0.34849726272589293,0.9104510495891246,91,0.09782110823277619,0.35,0.8,20,6.0
Joint shift,13,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.5872917218477557,0.3528147670175334,0.9217305537183188,91,0.0904287779408372,0.35,0.8,20,6.0
Joint shift,14,260,5,0.7,0.16,36,117,169,persistence,,,0.23614184288827164,1.0,91,0.03986461589136754,0.35,0.8,20,6.0
Joint shift,14,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.3090938614986717,0.22482311072111114,0.9520680789616948,91,0.09352054484576873,0.35,0.8,20,6.0
Joint shift,14,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.34156547461917497,0.23577060502828273,0.9984279030965107,91,0.08454287159009366,0.35,0.8,20,6.0
Joint shift,14,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.34187207642292183,0.21855817837757138,0.9255377010036302,91,0.06428324572588985,0.35,0.8,20,6.0
Joint shift,14,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.30762745123071317,0.2150565006114951,0.9107089958353849,91,0.07997847554408369,0.35,0.8,20,6.0
Joint shift,14,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.30908266016955965,0.21308699226256267,0.9023686342762338,91,0.06878063186958036,0.35,0.8,20,6.0
Joint shift,15,260,5,0.7,0.16,36,117,169,persistence,,,0.4706001875648453,1.0,91,0.05950893462909334,0.35,0.8,20,6.0
Joint shift,15,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.6061414555137138,0.4776369600785255,1.0149527618127236,91,9.999998960089007e-09,0.35,0.8,20,6.0
Joint shift,15,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.622927180837803,0.4794893604228832,1.0188890125693226,91,0.085483337828178,0.35,0.8,20,6.0
Joint shift,15,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.6279313388666014,0.47091386975610056,1.0006665577268008,91,0.08110558628450487,0.35,0.8,20,6.0
Joint shift,15,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.5686653328638118,0.4498075403744969,0.95581674691219,91,0.09725085212454265,0.35,0.8,20,6.0
Joint shift,15,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.571289343511531,0.4502156572096868,0.9566839731606575,91,0.08741084559690986,0.35,0.8,20,6.0
Joint shift,16,260,5,0.7,0.16,36,117,169,persistence,,,0.28934908417101496,1.0,91,0.06883407987035843,0.35,0.8,20,6.0
Joint shift,16,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.4024763021148755,0.288734087349192,0.9978745506536337,91,0.08280708842002213,0.35,0.8,20,6.0
Joint shift,16,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.41996804094646456,0.27874745973425724,0.9633604354852846,91,0.09815193495398825,0.35,0.8,20,6.0
Joint shift,16,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.4376024995678437,0.2806601737766797,0.9699708384450948,91,0.09503247184100479,0.35,0.8,20,6.0
Joint shift,16,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.397871679732555,0.277448965310321,0.9588727958314165,91,0.1027263704379283,0.35,0.8,20,6.0
Joint shift,16,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.39437284705314646,0.2755263590204892,0.9522282049375486,91,0.0996172042767303,0.35,0.8,20,6.0
Joint shift,17,260,5,0.7,0.16,36,117,169,persistence,,,0.4414041969078278,1.0,91,0.0164861849874799,0.35,0.8,20,6.0
Joint shift,17,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.47868954217442605,0.4580468466201821,1.0377038773734848,91,9.999999356145043e-09,0.35,0.8,20,6.0
Joint shift,17,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.533094316007692,0.44669694774777985,1.0119907125419954,91,0.0309529398675799,0.35,0.8,20,6.0
Joint shift,17,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.5238880472622397,0.46256752851148264,1.047945469825413,91,0.036729374361164795,0.35,0.8,20,6.0
Joint shift,17,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4583141598724987,0.4184041547093589,0.9478934673489938,91,0.06096031025821015,0.35,0.8,20,6.0
Joint shift,17,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.46289041399915687,0.4147308927057961,0.9395717023334024,91,0.03994311139471398,0.35,0.8,20,6.0
Joint shift,18,260,5,0.7,0.16,36,117,169,persistence,,,0.4172026413269039,1.0,91,0.053455785682664535,0.35,0.8,20,6.0
Joint shift,18,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.46428130546563323,0.4191010907751534,1.0045504252854478,91,9.999999818158155e-09,0.35,0.8,20,6.0
Joint shift,18,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.4469704382446374,0.38730077838948884,0.9283277238075176,91,0.07561081073527065,0.35,0.8,20,6.0
Joint shift,18,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.5125997011357847,0.377995245504529,0.9060231361487151,91,0.07668778267688282,0.35,0.8,20,6.0
Joint shift,18,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4582545244444098,0.36891067655952947,0.8842481806592046,91,0.07974029911942983,0.35,0.8,20,6.0
Joint shift,18,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.4568309059370609,0.36656627582005064,0.8786288472532068,91,0.08095500872786643,0.35,0.8,20,6.0
Joint shift,19,260,5,0.7,0.16,36,117,169,persistence,,,0.319572467363436,1.0,91,0.1160902959745432,0.35,0.8,20,6.0
Joint shift,19,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.3066805421626305,0.28975977653669915,0.9067107029817054,91,0.1621286491790641,0.35,0.8,20,6.0
Joint shift,19,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.33000407476952337,0.3145916913654088,0.9844142518311418,91,0.15037983211616288,0.35,0.8,20,6.0
Joint shift,19,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.3136784783123844,0.2890143800791621,0.9043782227662263,91,0.1457188178926244,0.35,0.8,20,6.0
Joint shift,19,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2999124003084454,0.2809953730556268,0.8792853006828741,91,0.15132765571957404,0.35,0.8,20,6.0
Joint shift,19,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.3012438298310085,0.28085423610789423,0.8788436576687028,91,0.14654982361067187,0.35,0.8,20,6.0
Joint shift,20,260,5,0.7,0.16,36,117,169,persistence,,,0.3852222041658965,1.0,91,0.03927900172501487,0.35,0.8,20,6.0
Joint shift,20,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.4921481259868735,0.39443807223386357,1.0239235121140584,91,9.999999378407894e-09,0.35,0.8,20,6.0
Joint shift,20,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.47533282127056253,0.378710090160308,0.9830951748493084,91,0.05323075987267287,0.35,0.8,20,6.0
Joint shift,20,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.4929363639455883,0.3732033655642234,0.9688002444519083,91,0.061614232803292104,0.35,0.8,20,6.0
Joint shift,20,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4538306380944404,0.3539385658242921,0.9187906667806407,91,0.0631181621748285,0.35,0.8,20,6.0
Joint shift,20,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.4492951276208558,0.3560554810198661,0.9242859761700817,91,0.06452813635816709,0.35,0.8,20,6.0
Joint shift,21,260,5,0.7,0.16,36,117,169,persistence,,,0.24716336458282914,1.0,91,0.08649878457554483,0.35,0.8,20,6.0
Joint shift,21,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2942522762551527,0.2326100353956217,0.9411185827973694,91,0.10607478158139136,0.35,0.8,20,6.0
Joint shift,21,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.30338776812710033,0.22229477443927143,0.8993839957409069,91,0.11352268774832096,0.35,0.8,20,6.0
Joint shift,21,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2989643869742058,0.22558249432453772,0.9126858048128761,91,0.11530969793386966,0.35,0.8,20,6.0
Joint shift,21,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2896604702155144,0.22303492748348142,0.9023785861627489,91,0.12395728122816982,0.35,0.8,20,6.0
Joint shift,21,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.28876813796740947,0.22272955880989856,0.9011430928925458,91,0.11846772029495628,0.35,0.8,20,6.0
Joint shift,22,260,5,0.7,0.16,36,117,169,persistence,,,0.29740145628169984,1.0,91,0.05401921971770904,0.35,0.8,20,6.0
Joint shift,22,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.36932145784730086,0.2946592819917777,0.9907795532536844,91,0.05770653226693167,0.35,0.8,20,6.0
Joint shift,22,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.3650717159275849,0.29185175336163804,0.9813393552625879,91,0.06826423139217165,0.35,0.8,20,6.0
Joint shift,22,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.37078542009581916,0.2929133593210792,0.9849089610497082,91,0.07161216774942117,0.35,0.8,20,6.0
Joint shift,22,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.36076379495303823,0.2800129880971821,0.9415320005425686,91,0.0707390366161526,0.35,0.8,20,6.0
Joint shift,22,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.3579016180204624,0.2821614000839367,0.9487559462946016,91,0.0730757963548376,0.35,0.8,20,6.0
Joint shift,23,260,5,0.7,0.16,36,117,169,persistence,,,0.32634956062719217,1.0,91,0.030275333643243908,0.35,0.8,20,6.0
Joint shift,23,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.4316795224892281,0.30691577913438045,0.9404510260241715,91,1.0000000884079874e-08,0.35,0.8,20,6.0
Joint shift,23,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.4662724657629825,0.3181651645337392,0.9749213816077342,91,0.06497667199797169,0.35,0.8,20,6.0
Joint shift,23,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.4775383255238482,0.3049051880222691,0.9342901747325464,91,0.060903047053575764,0.35,0.8,20,6.0
Joint shift,23,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4290117308146689,0.29328925373644854,0.898696640414631,91,0.06054224396379961,0.35,0.8,20,6.0
Joint shift,23,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.42839711398852737,0.2938031031511982,0.9002711772816704,91,0.06522157617123785,0.35,0.8,20,6.0
Joint shift,24,260,5,0.7,0.16,36,117,169,persistence,,,0.44809444590161523,1.0,91,0.030998779501914587,0.35,0.8,20,6.0
Joint shift,24,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.6315608588861965,0.4747901504530705,1.059576066598506,91,9.999998453712778e-09,0.35,0.8,20,6.0
Joint shift,24,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.7109029641263604,0.48137634170547905,1.0742742877272156,91,0.049537534805001976,0.35,0.8,20,6.0
Joint shift,24,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.6728338172552223,0.4336152754988362,0.9676872352799524,91,0.05141573405396393,0.35,0.8,20,6.0
Joint shift,24,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.6117714360085095,0.42097705046604034,0.9394828575011419,91,0.05769971999947099,0.35,0.8,20,6.0
Joint shift,24,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.6076858237211987,0.4192816856776128,0.9356993587232978,91,0.05257285892544378,0.35,0.8,20,6.0
Joint shift,25,260,5,0.7,0.16,36,117,169,persistence,,,0.2651185319558717,1.0,91,0.021834626833079285,0.35,0.8,20,6.0
Joint shift,25,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.36452522838692114,0.2697231887573907,1.0173682947304696,91,9.99999974108288e-09,0.35,0.8,20,6.0
Joint shift,25,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.3948957561386826,0.2886650891790903,1.0888152067285053,91,0.08719387026278459,0.35,0.8,20,6.0
Joint shift,25,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.36213379539646273,0.2605486278934172,0.9827627890485786,91,0.06791891384175727,0.35,0.8,20,6.0
Joint shift,25,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.33824340819473053,0.25324286682010233,0.9552062051333852,91,0.07436898196232462,0.35,0.8,20,6.0
Joint shift,25,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.3347072416467827,0.25204121882454655,0.9506737117362213,91,0.07781816103156754,0.35,0.8,20,6.0
Joint shift,26,260,5,0.7,0.16,36,117,169,persistence,,,0.29158480966470346,1.0,91,0.048714702744569176,0.35,0.8,20,6.0
Joint shift,26,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.39415096250822307,0.28365661542482207,0.9728099888022352,91,0.01547678453324095,0.35,0.8,20,6.0
Joint shift,26,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.3812942168356758,0.27950167690350025,0.9585604861409011,91,0.07029653606887294,0.35,0.8,20,6.0
Joint shift,26,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.3708093204481637,0.2828017477361435,0.9698781910530262,91,0.07230714606257681,0.35,0.8,20,6.0
Joint shift,26,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.35970364673008787,0.27188117875819445,0.9324257291414926,91,0.07571359099108357,0.35,0.8,20,6.0
Joint shift,26,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.3555883892758239,0.27223503265256793,0.933639283080672,91,0.07748169268181493,0.35,0.8,20,6.0
Joint shift,27,260,5,0.7,0.16,36,117,169,persistence,,,0.3154395364871108,1.0,91,0.037981587531726785,0.35,0.8,20,6.0
Joint shift,27,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.4666063981896732,0.3290188414034844,1.0430488361338575,91,0.010462815879787346,0.35,0.8,20,6.0
Joint shift,27,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.5056779261206855,0.33436277626529215,1.0599900696942426,91,0.08392904180521933,0.35,0.8,20,6.0
Joint shift,27,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.4892906475625223,0.32111181563521357,1.0179821439356398,91,0.07399695579917781,0.35,0.8,20,6.0
Joint shift,27,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4475585842388837,0.308442263773833,0.9778173884250437,91,0.09542956387006085,0.35,0.8,20,6.0
Joint shift,27,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.4430664130320292,0.3093616579122945,0.9807320330149398,91,0.08603980199427542,0.35,0.8,20,6.0
Joint shift,28,260,5,0.7,0.16,36,117,169,persistence,,,0.291453162641002,1.0,91,0.051122328666638184,0.35,0.8,20,6.0
Joint shift,28,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.34084547427338463,0.2773324956987008,0.9515508193002716,91,0.032329299453920504,0.35,0.8,20,6.0
Joint shift,28,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.3392705003371075,0.26507793332615476,0.9095043983196196,91,0.07937045855123567,0.35,0.8,20,6.0
Joint shift,28,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.3385385111151885,0.2699616704021449,0.9262609057177078,91,0.08445683410249138,0.35,0.8,20,6.0
Joint shift,28,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.32439049716675095,0.2625091302285217,0.9006906216072453,91,0.09828588678803073,0.35,0.8,20,6.0
Joint shift,28,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.32249754877253517,0.26535636498469284,0.9104597204578838,91,0.08941129314876194,0.35,0.8,20,6.0
